customer_id,customer_segment,year_to_year,product-segment-1_previous,product-segment-1_following,product-segment-1_diff,product-segment-3_previous,product-segment-3_following,product-segment-3_diff,product-segment-2_previous,product-segment-2_following,product-segment-2_diff,total_value_previous,total_value_following,total_diff
CUST-6220,medium,2022_2023,793.6500000000001,0.0,-793.6500000000001,0.0,614.16,614.16,0.0,0.0,0.0,793.6500000000001,614.16,-179.49000000000012
CUST-6223,medium,2022_2023,364.97,0.0,-364.97,0.0,357.44,357.44,0.0,0.0,0.0,364.97,357.44,-7.53000000000003
CUST-6224,medium,2022_2023,379.14,494.2,115.06,0.0,0.0,0.0,0.0,0.0,0.0,379.14,494.2,115.06
CUST-6237,medium,2022_2023,215.35,0.0,-215.35,0.0,228.31,228.31,0.0,0.0,0.0,215.35,228.31,12.960000000000008
CUST-6241,medium,2022_2023,0.0,0.0,0.0,209.49,0.0,-209.49,0.0,473.45,473.45,209.49,473.45,263.96
CUST-6264,medium,2022_2023,269.52,368.9,99.38,0.0,212.64,212.64,0.0,0.0,0.0,269.52,581.54,312.02
CUST-6268,medium,2022_2023,0.0,0.0,0.0,0.0,223.72,223.72,449.28,0.0,-449.28,449.28,223.72,-225.55999999999997
CUST-6271,medium,2022_2023,352.02,0.0,-352.02,0.0,0.0,0.0,0.0,460.19,460.19,352.02,460.19,108.17000000000002
CUST-6283,medium,2022_2023,0.0,0.0,0.0,428.62,719.6600000000001,291.0400000000001,0.0,368.2,368.2,428.62,1087.8600000000001,659.2400000000001
CUST-6299,medium,2022_2023,0.0,468.31,468.31,0.0,0.0,0.0,323.9,0.0,-323.9,323.9,468.31,144.41000000000003
CUST-6303,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,326.48,493.67,167.19,326.48,493.67,167.19
CUST-6305,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,351.86,387.79,35.93000000000001,351.86,387.79,35.93000000000001
CUST-6322,medium,2022_2023,265.18,419.17,153.99,0.0,0.0,0.0,0.0,0.0,0.0,265.18,419.17,153.99
CUST-6337,medium,2022_2023,0.0,0.0,0.0,431.19,208.84,-222.35,0.0,0.0,0.0,431.19,208.84,-222.35
CUST-6351,medium,2022_2023,0.0,0.0,0.0,362.88,0.0,-362.88,0.0,384.04,384.04,362.88,384.04,21.160000000000025
CUST-6357,medium,2022_2023,349.58,0.0,-349.58,388.27,392.43,4.160000000000025,0.0,0.0,0.0,737.8499999999999,392.43,-345.4199999999999
CUST-6374,medium,2022_2023,797.89,383.65,-414.24,0.0,0.0,0.0,0.0,350.74,350.74,797.89,734.39,-63.5
CUST-6393,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,459.63,218.03,-241.6,459.63,218.03,-241.6
CUST-6395,medium,2022_2023,390.2,0.0,-390.2,0.0,368.55,368.55,0.0,0.0,0.0,390.2,368.55,-21.649999999999977
CUST-6398,medium,2022_2023,0.0,0.0,0.0,201.03,426.29,225.26000000000002,548.4200000000001,0.0,-548.4200000000001,749.45,426.29,-323.16
CUST-6407,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,438.39,279.95,-158.44,438.39,279.95,-158.44
CUST-6411,medium,2022_2023,421.59,254.34,-167.24999999999997,0.0,0.0,0.0,0.0,0.0,0.0,421.59,254.34,-167.24999999999997
CUST-6434,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,409.11,406.64,-2.4700000000000273,409.11,406.64,-2.4700000000000273
CUST-6463,medium,2022_2023,275.14,331.72,56.58000000000004,0.0,0.0,0.0,0.0,0.0,0.0,275.14,331.72,56.58000000000004
CUST-6467,medium,2022_2023,369.5,0.0,-369.5,0.0,0.0,0.0,0.0,385.56,385.56,369.5,385.56,16.060000000000002
CUST-6469,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,483.06,411.42,-71.63999999999999,483.06,411.42,-71.63999999999999
CUST-6470,medium,2022_2023,0.0,0.0,0.0,486.94,406.0,-80.94,0.0,0.0,0.0,486.94,406.0,-80.94
CUST-6495,medium,2022_2023,0.0,0.0,0.0,388.58,387.73,-0.8499999999999659,0.0,0.0,0.0,388.58,387.73,-0.8499999999999659
CUST-6503,medium,2022_2023,0.0,0.0,0.0,725.08,416.48,-308.6,301.95,0.0,-301.95,1027.03,416.48,-610.55
CUST-6517,medium,2022_2023,0.0,412.52,412.52,0.0,0.0,0.0,332.76,0.0,-332.76,332.76,412.52,79.75999999999999
CUST-6545,medium,2022_2023,0.0,0.0,0.0,241.15,285.55,44.400000000000006,0.0,0.0,0.0,241.15,285.55,44.400000000000006
CUST-6549,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,265.24,349.43,84.19,265.24,349.43,84.19
CUST-6576,medium,2022_2023,497.74,0.0,-497.74,0.0,0.0,0.0,0.0,479.76,479.76,497.74,479.76,-17.980000000000018
CUST-6582,medium,2022_2023,378.04,959.45,581.4100000000001,0.0,0.0,0.0,0.0,0.0,0.0,378.04,959.45,581.4100000000001
CUST-6583,medium,2022_2023,299.93,0.0,-299.93,0.0,0.0,0.0,0.0,471.15,471.15,299.93,471.15,171.21999999999997
CUST-6584,medium,2022_2023,0.0,205.08,205.08,272.78,0.0,-272.78,0.0,0.0,0.0,272.78,205.08,-67.69999999999996
CUST-6590,medium,2022_2023,317.35,0.0,-317.35,0.0,465.19,465.19,0.0,0.0,0.0,317.35,465.19,147.83999999999997
CUST-6596,medium,2022_2023,284.26,451.9,167.64,0.0,0.0,0.0,0.0,0.0,0.0,284.26,451.9,167.64
CUST-6600,medium,2022_2023,0.0,0.0,0.0,322.8,388.07,65.26999999999998,312.78,0.0,-312.78,635.5799999999999,388.07,-247.50999999999993
CUST-6611,medium,2022_2023,356.13,433.95,77.82,0.0,0.0,0.0,0.0,0.0,0.0,356.13,433.95,77.82
CUST-6655,medium,2022_2023,0.0,0.0,0.0,819.8399999999999,0.0,-819.8399999999999,0.0,338.46,338.46,819.8399999999999,338.46,-481.37999999999994
CUST-6662,medium,2022_2023,484.44,0.0,-484.44,0.0,453.69,453.69,0.0,0.0,0.0,484.44,453.69,-30.75
CUST-6685,medium,2022_2023,376.12,0.0,-376.12,0.0,358.45,358.45,0.0,0.0,0.0,376.12,358.45,-17.670000000000016
CUST-6690,medium,2022_2023,0.0,498.61,498.61,0.0,0.0,0.0,467.74,0.0,-467.74,467.74,498.61,30.870000000000005
CUST-6699,medium,2022_2023,0.0,472.25,472.25,0.0,0.0,0.0,480.35,320.02,-160.33000000000004,480.35,792.27,311.91999999999996
CUST-6701,medium,2022_2023,250.16,0.0,-250.16,0.0,282.92,282.92,0.0,0.0,0.0,250.16,282.92,32.76000000000002
CUST-6707,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,346.04,463.44,117.39999999999998,346.04,463.44,117.39999999999998
CUST-6721,medium,2022_2023,0.0,229.92,229.92,361.22,0.0,-361.22,0.0,0.0,0.0,361.22,229.92,-131.30000000000004
CUST-6732,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,636.49,342.52,-293.97,636.49,342.52,-293.97
CUST-6745,medium,2022_2023,478.86,0.0,-478.86,0.0,0.0,0.0,400.33,458.92,58.59000000000003,879.19,458.92,-420.27000000000004
CUST-6784,medium,2022_2023,0.0,262.65,262.65,0.0,0.0,0.0,694.09,0.0,-694.09,694.09,262.65,-431.44000000000005
CUST-6800,medium,2022_2023,436.22,0.0,-436.22,0.0,0.0,0.0,0.0,304.97,304.97,436.22,304.97,-131.25
CUST-6807,medium,2022_2023,0.0,448.29,448.29,313.07,281.67,-31.399999999999977,0.0,0.0,0.0,313.07,729.96,416.89000000000004
CUST-6809,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,493.39,317.31,-176.07999999999998,493.39,317.31,-176.07999999999998
CUST-6823,medium,2022_2023,0.0,442.51,442.51,0.0,0.0,0.0,219.54,322.54,103.00000000000003,219.54,765.05,545.51
CUST-6827,medium,2022_2023,284.06,0.0,-284.06,0.0,0.0,0.0,0.0,315.79,315.79,284.06,315.79,31.730000000000018
CUST-6830,medium,2022_2023,384.37,0.0,-384.37,0.0,228.17,228.17,0.0,0.0,0.0,384.37,228.17,-156.20000000000002
CUST-6851,medium,2022_2023,0.0,0.0,0.0,245.89,0.0,-245.89,0.0,752.61,752.61,245.89,752.61,506.72
CUST-6866,medium,2022_2023,0.0,0.0,0.0,0.0,225.87,225.87,497.88,0.0,-497.88,497.88,225.87,-272.01
CUST-6878,medium,2022_2023,0.0,0.0,0.0,0.0,371.55,371.55,496.32,0.0,-496.32,496.32,371.55,-124.76999999999998
CUST-6899,medium,2022_2023,0.0,0.0,0.0,0.0,291.4,291.4,370.49,0.0,-370.49,370.49,291.4,-79.09000000000003
CUST-6902,medium,2022_2023,0.0,212.19,212.19,0.0,0.0,0.0,337.96,0.0,-337.96,337.96,212.19,-125.76999999999998
CUST-6910,medium,2022_2023,355.24,0.0,-355.24,0.0,454.52,454.52,0.0,0.0,0.0,355.24,454.52,99.27999999999997
CUST-6942,medium,2022_2023,476.25,0.0,-476.25,404.3,383.98,-20.319999999999993,0.0,0.0,0.0,880.55,383.98,-496.56999999999994
CUST-6944,medium,2022_2023,0.0,0.0,0.0,262.52,0.0,-262.52,0.0,454.78,454.78,262.52,454.78,192.26
CUST-6945,medium,2022_2023,215.76,0.0,-215.76,0.0,0.0,0.0,285.56,391.45,105.88999999999999,501.32,391.45,-109.87
CUST-6951,medium,2022_2023,0.0,472.17,472.17,395.3,0.0,-395.3,0.0,0.0,0.0,395.3,472.17,76.87
CUST-6966,medium,2022_2023,0.0,296.77,296.77,476.22,0.0,-476.22,0.0,0.0,0.0,476.22,296.77,-179.45000000000005
CUST-6968,medium,2022_2023,344.03,0.0,-344.03,0.0,0.0,0.0,0.0,436.18,436.18,344.03,436.18,92.15000000000003
CUST-6985,medium,2022_2023,0.0,0.0,0.0,0.0,283.93,283.93,486.86,0.0,-486.86,486.86,283.93,-202.93
CUST-6988,medium,2022_2023,0.0,475.08,475.08,442.54,0.0,-442.54,0.0,0.0,0.0,442.54,475.08,32.539999999999964
CUST-7006,medium,2022_2023,0.0,0.0,0.0,219.39,0.0,-219.39,0.0,344.51,344.51,219.39,344.51,125.12
CUST-7008,medium,2022_2023,0.0,0.0,0.0,0.0,434.8,434.8,548.0899999999999,0.0,-548.0899999999999,548.0899999999999,434.8,-113.2899999999999
CUST-7017,medium,2022_2023,0.0,431.09,431.09,436.1,478.17,42.06999999999999,0.0,0.0,0.0,436.1,909.26,473.15999999999997
CUST-7030,medium,2022_2023,353.98,0.0,-353.98,0.0,554.35,554.35,0.0,0.0,0.0,353.98,554.35,200.37
CUST-7031,medium,2022_2023,0.0,0.0,0.0,332.95,0.0,-332.95,405.6,231.29,-174.31000000000003,738.55,231.29,-507.26
CUST-7036,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,443.09,446.96,3.8700000000000045,443.09,446.96,3.8700000000000045
CUST-7040,medium,2022_2023,0.0,0.0,0.0,261.13,213.33,-47.79999999999998,0.0,0.0,0.0,261.13,213.33,-47.79999999999998
CUST-7060,medium,2022_2023,0.0,332.38,332.38,314.49,0.0,-314.49,0.0,0.0,0.0,314.49,332.38,17.889999999999986
CUST-7062,medium,2022_2023,0.0,402.2,402.2,274.53,0.0,-274.53,0.0,0.0,0.0,274.53,402.2,127.67000000000002
CUST-7072,medium,2022_2023,0.0,0.0,0.0,268.38,0.0,-268.38,0.0,240.8,240.8,268.38,240.8,-27.579999999999984
CUST-7084,medium,2022_2023,640.79,0.0,-640.79,0.0,0.0,0.0,0.0,486.39,486.39,640.79,486.39,-154.39999999999998
CUST-7085,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,454.29,211.1,-243.19000000000003,454.29,211.1,-243.19000000000003
CUST-7113,medium,2022_2023,0.0,0.0,0.0,260.52,0.0,-260.52,0.0,252.53,252.53,260.52,252.53,-7.989999999999981
CUST-7128,medium,2022_2023,0.0,0.0,0.0,386.44,471.72,85.28000000000003,0.0,0.0,0.0,386.44,471.72,85.28000000000003
CUST-7131,medium,2022_2023,212.61,0.0,-212.61,0.0,0.0,0.0,0.0,678.9,678.9,212.61,678.9,466.28999999999996
CUST-7132,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,264.12,311.48,47.360000000000014,264.12,311.48,47.360000000000014
CUST-7138,medium,2022_2023,0.0,0.0,0.0,466.62,216.03,-250.59,0.0,0.0,0.0,466.62,216.03,-250.59
CUST-7183,medium,2022_2023,0.0,0.0,0.0,243.81,275.96,32.14999999999998,447.0,0.0,-447.0,690.81,275.96,-414.84999999999997
CUST-7209,medium,2022_2023,462.43,0.0,-462.43,457.16,398.42,-58.74000000000001,0.0,0.0,0.0,919.59,398.42,-521.1700000000001
CUST-7214,medium,2022_2023,237.91,0.0,-237.91,0.0,270.46,270.46,0.0,0.0,0.0,237.91,270.46,32.54999999999998
CUST-7236,medium,2022_2023,310.43,0.0,-310.43,295.28,332.77,37.49000000000001,0.0,0.0,0.0,605.71,332.77,-272.94000000000005
CUST-7241,medium,2022_2023,0.0,498.21,498.21,461.34,0.0,-461.34,0.0,0.0,0.0,461.34,498.21,36.870000000000005
CUST-7246,medium,2022_2023,0.0,452.76,452.76,482.53,0.0,-482.53,0.0,0.0,0.0,482.53,452.76,-29.769999999999982
CUST-7265,medium,2022_2023,431.51,0.0,-431.51,0.0,376.5,376.5,0.0,0.0,0.0,431.51,376.5,-55.00999999999999
CUST-7268,medium,2022_2023,0.0,0.0,0.0,0.0,411.21,411.21,407.53,0.0,-407.53,407.53,411.21,3.680000000000007
CUST-7270,medium,2022_2023,703.9300000000001,249.75,-454.18000000000006,0.0,0.0,0.0,0.0,370.56,370.56,703.9300000000001,620.31,-83.62000000000012
CUST-7283,medium,2022_2023,0.0,0.0,0.0,380.45,436.48,56.03000000000003,0.0,0.0,0.0,380.45,436.48,56.03000000000003
CUST-7290,medium,2022_2023,0.0,415.62,415.62,229.11,0.0,-229.11,0.0,0.0,0.0,229.11,415.62,186.51
CUST-7296,medium,2022_2023,0.0,388.41,388.41,0.0,0.0,0.0,448.71,0.0,-448.71,448.71,388.41,-60.299999999999955
CUST-7300,medium,2022_2023,0.0,0.0,0.0,0.0,448.57,448.57,495.65,0.0,-495.65,495.65,448.57,-47.079999999999984
CUST-7345,medium,2022_2023,327.34,0.0,-327.34,0.0,0.0,0.0,0.0,321.68,321.68,327.34,321.68,-5.659999999999968
CUST-7349,medium,2022_2023,0.0,0.0,0.0,0.0,414.34,414.34,267.56,0.0,-267.56,267.56,414.34,146.77999999999997
CUST-7351,medium,2022_2023,816.74,0.0,-816.74,0.0,0.0,0.0,0.0,919.5799999999999,919.5799999999999,816.74,919.5799999999999,102.83999999999992
CUST-7369,medium,2022_2023,285.81,0.0,-285.81,385.12,211.16,-173.96,0.0,0.0,0.0,670.9300000000001,211.16,-459.7700000000001
CUST-7370,medium,2022_2023,426.78,307.44,-119.33999999999997,242.06,0.0,-242.06,0.0,0.0,0.0,668.8399999999999,307.44,-361.3999999999999
CUST-7373,medium,2022_2023,0.0,0.0,0.0,368.74,295.22,-73.51999999999998,0.0,0.0,0.0,368.74,295.22,-73.51999999999998
CUST-7377,medium,2022_2023,0.0,444.78,444.78,229.96,387.9,157.93999999999997,0.0,0.0,0.0,229.96,832.68,602.7199999999999
CUST-7378,medium,2022_2023,0.0,424.09,424.09,423.81,0.0,-423.81,0.0,0.0,0.0,423.81,424.09,0.2799999999999727
CUST-7382,medium,2022_2023,0.0,430.5,430.5,424.01,0.0,-424.01,0.0,0.0,0.0,424.01,430.5,6.490000000000009
CUST-7383,medium,2022_2023,0.0,0.0,0.0,0.0,345.58,345.58,296.95,0.0,-296.95,296.95,345.58,48.629999999999995
CUST-7386,medium,2022_2023,0.0,287.85,287.85,381.06,0.0,-381.06,0.0,0.0,0.0,381.06,287.85,-93.20999999999998
CUST-7394,medium,2022_2023,347.52,0.0,-347.52,0.0,335.37,335.37,0.0,0.0,0.0,347.52,335.37,-12.149999999999977
CUST-7399,medium,2022_2023,317.99,0.0,-317.99,0.0,0.0,0.0,0.0,446.42,446.42,317.99,446.42,128.43
CUST-7410,medium,2022_2023,226.7,464.94,238.24,227.46,0.0,-227.46,0.0,0.0,0.0,454.15999999999997,464.94,10.78000000000003
CUST-7413,medium,2022_2023,0.0,308.97,308.97,0.0,0.0,0.0,233.58,0.0,-233.58,233.58,308.97,75.39000000000001
CUST-7433,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,322.19,363.3,41.110000000000014,322.19,363.3,41.110000000000014
CUST-7450,medium,2022_2023,0.0,372.5,372.5,0.0,0.0,0.0,454.44,0.0,-454.44,454.44,372.5,-81.94
CUST-7452,medium,2022_2023,239.44,322.58,83.13999999999999,0.0,0.0,0.0,0.0,0.0,0.0,239.44,322.58,83.13999999999999
CUST-7455,medium,2022_2023,229.99,422.4,192.40999999999997,0.0,0.0,0.0,0.0,0.0,0.0,229.99,422.4,192.40999999999997
CUST-7464,medium,2022_2023,0.0,437.92,437.92,0.0,0.0,0.0,447.32,0.0,-447.32,447.32,437.92,-9.399999999999977
CUST-7483,medium,2022_2023,0.0,284.19,284.19,0.0,0.0,0.0,294.36,0.0,-294.36,294.36,284.19,-10.170000000000016
CUST-7499,medium,2022_2023,0.0,403.82,403.82,1208.7,0.0,-1208.7,0.0,0.0,0.0,1208.7,403.82,-804.8800000000001
CUST-7510,medium,2022_2023,478.93,0.0,-478.93,0.0,201.85,201.85,0.0,0.0,0.0,478.93,201.85,-277.08000000000004
CUST-7522,medium,2022_2023,699.5,440.02,-259.48,0.0,458.97,458.97,0.0,0.0,0.0,699.5,898.99,199.49
CUST-7526,medium,2022_2023,0.0,0.0,0.0,668.83,0.0,-668.83,0.0,485.39,485.39,668.83,485.39,-183.44000000000005
CUST-7527,medium,2022_2023,0.0,0.0,0.0,0.0,294.9,294.9,455.12,0.0,-455.12,455.12,294.9,-160.22000000000003
CUST-7536,medium,2022_2023,0.0,0.0,0.0,478.1,459.36,-18.74000000000001,435.31,0.0,-435.31,913.4100000000001,459.36,-454.05000000000007
CUST-7542,medium,2022_2023,415.42,236.32,-179.10000000000002,0.0,0.0,0.0,0.0,295.84,295.84,415.42,532.16,116.73999999999995
CUST-7567,medium,2022_2023,0.0,0.0,0.0,317.31,494.57,177.26,0.0,0.0,0.0,317.31,494.57,177.26
CUST-7573,medium,2022_2023,436.93,583.6,146.67000000000002,0.0,416.31,416.31,243.23,0.0,-243.23,680.16,999.9100000000001,319.7500000000001
CUST-7587,medium,2022_2023,0.0,587.01,587.01,280.36,0.0,-280.36,0.0,0.0,0.0,280.36,587.01,306.65
CUST-7593,medium,2022_2023,0.0,0.0,0.0,252.3,251.65,-0.6500000000000057,0.0,0.0,0.0,252.3,251.65,-0.6500000000000057
CUST-7601,medium,2022_2023,276.19,468.19,192.0,0.0,0.0,0.0,385.42,0.0,-385.42,661.61,468.19,-193.42000000000002
CUST-7602,medium,2022_2023,0.0,0.0,0.0,0.0,437.35,437.35,320.06,0.0,-320.06,320.06,437.35,117.29000000000002
CUST-7617,medium,2022_2023,0.0,0.0,0.0,214.52,407.88,193.35999999999999,0.0,0.0,0.0,214.52,407.88,193.35999999999999
CUST-7628,medium,2022_2023,212.62,0.0,-212.62,0.0,0.0,0.0,0.0,329.29,329.29,212.62,329.29,116.67000000000002
CUST-7655,medium,2022_2023,0.0,0.0,0.0,206.16,0.0,-206.16,0.0,335.14,335.14,206.16,335.14,128.98
CUST-7657,medium,2022_2023,0.0,334.62,334.62,0.0,0.0,0.0,274.5,0.0,-274.5,274.5,334.62,60.120000000000005
CUST-7666,medium,2022_2023,379.62,0.0,-379.62,364.24,0.0,-364.24,0.0,467.78,467.78,743.86,467.78,-276.08000000000004
CUST-7679,medium,2022_2023,0.0,419.74,419.74,260.76,0.0,-260.76,0.0,0.0,0.0,260.76,419.74,158.98000000000002
CUST-7682,medium,2022_2023,0.0,344.59,344.59,0.0,0.0,0.0,242.78,0.0,-242.78,242.78,344.59,101.80999999999997
CUST-7692,medium,2022_2023,0.0,386.75,386.75,0.0,0.0,0.0,228.46,0.0,-228.46,228.46,386.75,158.29
CUST-7701,medium,2022_2023,253.51,0.0,-253.51,0.0,492.57,492.57,0.0,0.0,0.0,253.51,492.57,239.06
CUST-7710,medium,2022_2023,251.86,0.0,-251.86,0.0,388.86,388.86,0.0,0.0,0.0,251.86,388.86,137.0
CUST-7723,medium,2022_2023,325.7,0.0,-325.7,0.0,0.0,0.0,263.43,372.53,109.09999999999997,589.13,372.53,-216.60000000000002
CUST-7725,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,374.58,428.38,53.80000000000001,374.58,428.38,53.80000000000001
CUST-7752,medium,2022_2023,0.0,0.0,0.0,240.29,0.0,-240.29,0.0,472.28,472.28,240.29,472.28,231.98999999999998
CUST-7766,medium,2022_2023,0.0,0.0,0.0,367.22,0.0,-367.22,0.0,202.48,202.48,367.22,202.48,-164.74000000000004
CUST-7778,medium,2022_2023,469.17,0.0,-469.17,0.0,0.0,0.0,0.0,343.01,343.01,469.17,343.01,-126.16000000000003
CUST-7796,medium,2022_2023,379.79,492.17,112.38,0.0,213.83,213.83,0.0,0.0,0.0,379.79,706.0,326.21
CUST-7823,medium,2022_2023,276.93,475.8,198.87,0.0,0.0,0.0,0.0,0.0,0.0,276.93,475.8,198.87
CUST-7832,medium,2022_2023,447.25,0.0,-447.25,0.0,280.35,280.35,0.0,0.0,0.0,447.25,280.35,-166.89999999999998
CUST-7841,medium,2022_2023,0.0,428.93,428.93,0.0,0.0,0.0,411.09,0.0,-411.09,411.09,428.93,17.840000000000032
CUST-7849,medium,2022_2023,0.0,613.26,613.26,0.0,0.0,0.0,705.15,0.0,-705.15,705.15,613.26,-91.88999999999999
CUST-7864,medium,2022_2023,328.17,0.0,-328.17,0.0,0.0,0.0,0.0,478.29,478.29,328.17,478.29,150.12
CUST-7875,medium,2022_2023,0.0,378.76,378.76,0.0,0.0,0.0,460.39,0.0,-460.39,460.39,378.76,-81.63
CUST-7907,medium,2022_2023,0.0,0.0,0.0,0.0,485.56,485.56,381.46,0.0,-381.46,381.46,485.56,104.10000000000002
CUST-7908,medium,2022_2023,0.0,0.0,0.0,216.41,0.0,-216.41,0.0,414.39,414.39,216.41,414.39,197.98
CUST-7934,medium,2022_2023,204.53,0.0,-204.53,0.0,483.14,483.14,0.0,0.0,0.0,204.53,483.14,278.61
CUST-7936,medium,2022_2023,349.96,454.4,104.44,0.0,0.0,0.0,0.0,0.0,0.0,349.96,454.4,104.44
CUST-7938,medium,2022_2023,0.0,0.0,0.0,390.79,0.0,-390.79,0.0,492.57,492.57,390.79,492.57,101.77999999999997
CUST-7959,medium,2022_2023,271.42,405.59,134.16999999999996,313.0,0.0,-313.0,0.0,0.0,0.0,584.4200000000001,405.59,-178.8300000000001
CUST-7975,medium,2022_2023,0.0,0.0,0.0,201.44,0.0,-201.44,0.0,295.02,295.02,201.44,295.02,93.57999999999998
CUST-7991,medium,2022_2023,0.0,432.23,432.23,0.0,0.0,0.0,354.57,0.0,-354.57,354.57,432.23,77.66000000000003
CUST-8007,medium,2022_2023,0.0,289.84,289.84,423.72,0.0,-423.72,0.0,0.0,0.0,423.72,289.84,-133.88000000000005
CUST-8040,medium,2022_2023,0.0,450.58,450.58,206.08,402.33,196.24999999999997,0.0,0.0,0.0,206.08,852.91,646.8299999999999
CUST-8049,medium,2022_2023,0.0,0.0,0.0,422.3,0.0,-422.3,0.0,264.87,264.87,422.3,264.87,-157.43
CUST-8052,medium,2022_2023,389.96,0.0,-389.96,0.0,377.69,377.69,0.0,0.0,0.0,389.96,377.69,-12.269999999999982
CUST-8063,medium,2022_2023,446.13,0.0,-446.13,0.0,229.47,229.47,0.0,0.0,0.0,446.13,229.47,-216.66
CUST-8105,medium,2022_2023,0.0,0.0,0.0,0.0,475.22,475.22,343.89,462.8,118.91000000000003,343.89,938.02,594.13
CUST-8122,medium,2022_2023,362.67,0.0,-362.67,284.8,0.0,-284.8,0.0,228.55,228.55,647.47,228.55,-418.92
CUST-8132,medium,2022_2023,0.0,465.02,465.02,202.44,0.0,-202.44,0.0,0.0,0.0,202.44,465.02,262.58
CUST-8134,medium,2022_2023,0.0,0.0,0.0,214.94,0.0,-214.94,0.0,468.95,468.95,214.94,468.95,254.01
CUST-8138,medium,2022_2023,0.0,274.78,274.78,0.0,0.0,0.0,403.95,0.0,-403.95,403.95,274.78,-129.17000000000002
CUST-8184,medium,2022_2023,495.49,0.0,-495.49,0.0,0.0,0.0,0.0,329.87,329.87,495.49,329.87,-165.62
CUST-8200,medium,2022_2023,367.93,0.0,-367.93,450.99,443.34,-7.650000000000034,0.0,0.0,0.0,818.9200000000001,443.34,-375.5800000000001
CUST-8208,medium,2022_2023,266.38,344.51,78.13,0.0,0.0,0.0,0.0,323.49,323.49,266.38,668.0,401.62
CUST-8214,medium,2022_2023,0.0,0.0,0.0,444.52,260.67,-183.84999999999997,0.0,0.0,0.0,444.52,260.67,-183.84999999999997
CUST-8222,medium,2022_2023,693.95,0.0,-693.95,0.0,293.38,293.38,0.0,0.0,0.0,693.95,293.38,-400.57000000000005
CUST-8231,medium,2022_2023,0.0,0.0,0.0,463.03,0.0,-463.03,0.0,490.71,490.71,463.03,490.71,27.680000000000007
CUST-8240,medium,2022_2023,0.0,423.45,423.45,0.0,0.0,0.0,475.33,0.0,-475.33,475.33,423.45,-51.879999999999995
CUST-8243,medium,2022_2023,0.0,0.0,0.0,256.22,0.0,-256.22,0.0,375.09,375.09,256.22,375.09,118.86999999999995
CUST-8252,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,246.4,205.9,-40.5,246.4,205.9,-40.5
CUST-8254,medium,2022_2023,388.98,0.0,-388.98,0.0,424.5,424.5,0.0,0.0,0.0,388.98,424.5,35.51999999999998
CUST-8257,medium,2022_2023,0.0,479.36,479.36,411.7,0.0,-411.7,0.0,0.0,0.0,411.7,479.36,67.66000000000003
CUST-8279,medium,2022_2023,0.0,340.07,340.07,0.0,0.0,0.0,479.26,0.0,-479.26,479.26,340.07,-139.19
CUST-8296,medium,2022_2023,0.0,576.6,576.6,0.0,273.38,273.38,464.35,0.0,-464.35,464.35,849.98,385.63
CUST-8304,medium,2022_2023,411.94,322.68,-89.25999999999999,0.0,0.0,0.0,0.0,0.0,0.0,411.94,322.68,-89.25999999999999
CUST-8306,medium,2022_2023,442.3,0.0,-442.3,0.0,271.31,271.31,483.69,0.0,-483.69,925.99,271.31,-654.6800000000001
CUST-8318,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,250.5,497.14,246.64,250.5,497.14,246.64
CUST-8324,medium,2022_2023,497.6,0.0,-497.6,0.0,0.0,0.0,0.0,481.54,481.54,497.6,481.54,-16.060000000000002
CUST-8331,medium,2022_2023,0.0,493.35,493.35,0.0,0.0,0.0,279.89,0.0,-279.89,279.89,493.35,213.46000000000004
CUST-8335,medium,2022_2023,267.28,324.53,57.25,0.0,0.0,0.0,0.0,0.0,0.0,267.28,324.53,57.25
CUST-8346,medium,2022_2023,0.0,0.0,0.0,0.0,0.0,0.0,360.36,322.33,-38.03000000000003,360.36,322.33,-38.03000000000003
CUST-8348,medium,2022_2023,0.0,457.03,457.03,328.52,0.0,-328.52,0.0,0.0,0.0,328.52,457.03,128.51
CUST-8378,medium,2022_2023,0.0,381.41,381.41,456.8,0.0,-456.8,0.0,0.0,0.0,456.8,381.41,-75.38999999999999
CUST-8388,medium,2022_2023,241.65,258.63,16.97999999999999,0.0,0.0,0.0,0.0,478.75,478.75,241.65,737.38,495.73
