order_date;customer_id;user_segment;product_id;product_segment;order_year;order_value_eur
2023-06-08;CUST-9458;small;PROD-841;product-segment-1;2023;113.52
2023-11-19;CUST-6866;medium;PROD-955;product-segment-3;2023;225.87
2023-06-23;CUST-2109;large;PROD-222;product-segment-2;2023;973.47
2023-10-05;CUST-1662;large;PROD-562;product-segment-1;2023;720.96
2023-08-26;CUST-0601;small;PROD-672;product-segment-1;2023;100.11
2023-03-21;CUST-8742;medium;PROD-963;product-segment-2;2023;412.84
2023-12-09;CUST-9852;large;PROD-766;product-segment-2;2023;977.37
2023-08-19;CUST-3660;small;PROD-448;product-segment-3;2023;108.6
2023-01-04;CUST-1442;small;PROD-544;product-segment-3;2023;149.95
2023-03-13;CUST-0335;small;PROD-184;product-segment-2;2023;184.09
2023-11-23;CUST-6819;small;PROD-144;product-segment-1;2023;103.3
2023-09-15;CUST-6058;medium;PROD-313;product-segment-2;2023;469.54
2023-08-24;CUST-2652;large;PROD-442;product-segment-3;2023;552.93
2023-11-24;CUST-0300;large;PROD-550;product-segment-2;2023;838.42
2023-12-11;CUST-5746;large;PROD-218;product-segment-1;2023;811.84
2023-10-20;CUST-2297;medium;PROD-656;product-segment-1;2023;393.95
2023-02-10;CUST-4368;large;PROD-133;product-segment-3;2023;931.51
2023-02-06;CUST-5642;medium;PROD-192;product-segment-2;2023;218.12
2023-11-20;CUST-5310;large;PROD-990;product-segment-2;2023;964.58
2023-02-11;CUST-6229;large;PROD-427;product-segment-1;2023;927.9
2023-06-22;CUST-6766;medium;PROD-147;product-segment-1;2023;269.81
2023-09-06;CUST-2297;medium;PROD-726;product-segment-3;2023;216.9
2023-06-15;CUST-4141;large;PROD-127;product-segment-1;2023;872.9
2023-10-02;CUST-6272;large;PROD-469;product-segment-1;2023;580.57
2023-10-22;CUST-6984;large;PROD-887;product-segment-1;2023;883.11
2023-05-21;CUST-8281;medium;PROD-810;product-segment-1;2023;211.0
2023-04-16;CUST-5556;small;PROD-284;product-segment-3;2023;11.23
2023-08-15;CUST-3279;large;PROD-562;product-segment-2;2023;739.97
2023-03-08;CUST-3059;small;PROD-742;product-segment-3;2023;131.53
2023-10-15;CUST-5081;small;PROD-939;product-segment-1;2023;30.73
2023-06-09;CUST-0645;medium;PROD-803;product-segment-3;2023;401.86
2023-10-05;CUST-5237;small;PROD-447;product-segment-1;2023;175.65
2023-04-20;CUST-4427;medium;PROD-101;product-segment-3;2023;424.81
2023-08-08;CUST-6433;large;PROD-122;product-segment-1;2023;588.86
2023-08-05;CUST-0100;medium;PROD-335;product-segment-2;2023;423.6
2023-07-06;CUST-8073;large;PROD-364;product-segment-2;2023;824.91
2023-05-03;CUST-4191;medium;PROD-387;product-segment-1;2023;330.89
2023-07-23;CUST-0318;medium;PROD-828;product-segment-1;2023;420.86
2023-03-16;CUST-8849;large;PROD-348;product-segment-2;2023;905.54
2023-09-21;CUST-9237;medium;PROD-733;product-segment-1;2023;378.53
2023-08-02;CUST-7730;small;PROD-187;product-segment-2;2023;96.73
2023-01-17;CUST-9762;medium;PROD-945;product-segment-1;2023;442.8
2023-10-08;CUST-5156;medium;PROD-464;product-segment-1;2023;342.28
2023-11-11;CUST-4505;large;PROD-471;product-segment-3;2023;537.04
2023-07-13;CUST-6156;large;PROD-922;product-segment-2;2023;581.4
2023-12-17;CUST-2418;small;PROD-722;product-segment-2;2023;176.53
2023-08-13;CUST-6665;large;PROD-518;product-segment-2;2023;579.6
2023-02-23;CUST-4725;small;PROD-560;product-segment-1;2023;185.03
2023-09-07;CUST-3317;small;PROD-217;product-segment-3;2023;114.15
2023-08-11;CUST-0446;small;PROD-719;product-segment-1;2023;173.49
2023-06-22;CUST-2582;medium;PROD-875;product-segment-1;2023;470.74
2023-09-28;CUST-1354;medium;PROD-139;product-segment-1;2023;210.24
2023-03-09;CUST-0531;small;PROD-894;product-segment-1;2023;85.25
2023-08-22;CUST-7599;large;PROD-886;product-segment-3;2023;705.32
2023-06-22;CUST-6532;small;PROD-703;product-segment-3;2023;76.83
2023-06-07;CUST-2601;medium;PROD-847;product-segment-1;2023;275.92
2023-03-01;CUST-5080;medium;PROD-921;product-segment-1;2023;267.37
2023-11-28;CUST-4821;medium;PROD-596;product-segment-3;2023;246.35
2023-07-15;CUST-0296;small;PROD-859;product-segment-2;2023;148.01
2023-09-19;CUST-2751;large;PROD-805;product-segment-1;2023;606.54
2023-11-16;CUST-2498;small;PROD-993;product-segment-1;2023;99.6
2023-11-05;CUST-1380;medium;PROD-827;product-segment-3;2023;384.09
2023-01-01;CUST-2282;medium;PROD-175;product-segment-2;2023;329.42
2023-03-24;CUST-2493;small;PROD-319;product-segment-1;2023;36.64
2023-08-05;CUST-0387;medium;PROD-257;product-segment-3;2023;459.02
2023-07-13;CUST-6851;large;PROD-238;product-segment-1;2023;588.12
2023-02-14;CUST-7328;small;PROD-879;product-segment-1;2023;84.86
2023-01-05;CUST-8335;small;PROD-185;product-segment-3;2023;19.68
2023-03-19;CUST-2974;large;PROD-662;product-segment-3;2023;660.35
2023-08-26;CUST-0479;large;PROD-293;product-segment-3;2023;886.16
2023-10-04;CUST-7265;large;PROD-221;product-segment-3;2023;722.7
2023-01-20;CUST-3572;large;PROD-752;product-segment-3;2023;651.18
2023-08-05;CUST-5970;medium;PROD-926;product-segment-1;2023;386.75
2023-02-09;CUST-7543;large;PROD-205;product-segment-2;2023;823.45
2023-01-12;CUST-2464;small;PROD-671;product-segment-3;2023;57.11
2023-11-11;CUST-0048;medium;PROD-437;product-segment-2;2023;463.03
2023-12-25;CUST-5330;medium;PROD-733;product-segment-3;2023;203.46
2023-10-12;CUST-7857;small;PROD-237;product-segment-1;2023;144.13
2023-06-12;CUST-0158;large;PROD-993;product-segment-1;2023;609.42
2023-02-10;CUST-3706;large;PROD-188;product-segment-1;2023;826.37
2023-07-25;CUST-6374;medium;PROD-469;product-segment-1;2023;383.65
2023-12-10;CUST-6728;medium;PROD-623;product-segment-2;2023;299.95
2023-02-16;CUST-4218;medium;PROD-911;product-segment-1;2023;364.84
2023-11-05;CUST-3298;large;PROD-678;product-segment-1;2023;584.05
2023-08-09;CUST-4490;small;PROD-514;product-segment-3;2023;47.99
2023-02-14;CUST-8140;medium;PROD-716;product-segment-1;2023;289.34
2023-12-04;CUST-7630;large;PROD-186;product-segment-1;2023;507.62
2023-09-07;CUST-7565;large;PROD-672;product-segment-1;2023;704.94
2023-02-24;CUST-4333;medium;PROD-287;product-segment-3;2023;301.73
2023-04-25;CUST-1068;medium;PROD-725;product-segment-2;2023;333.79
2023-06-27;CUST-7973;large;PROD-297;product-segment-1;2023;703.25
2023-04-20;CUST-9156;small;PROD-618;product-segment-3;2023;35.91
2023-02-22;CUST-3613;medium;PROD-911;product-segment-3;2023;484.93
2023-09-05;CUST-1360;small;PROD-216;product-segment-2;2023;38.82
2023-06-20;CUST-4989;small;PROD-889;product-segment-1;2023;115.05
2023-03-21;CUST-1473;medium;PROD-714;product-segment-2;2023;331.33
2023-05-17;CUST-4121;small;PROD-725;product-segment-3;2023;56.16
2023-09-26;CUST-7473;medium;PROD-339;product-segment-1;2023;492.62
2023-06-01;CUST-6719;small;PROD-390;product-segment-1;2023;78.82
2023-11-14;CUST-9965;medium;PROD-342;product-segment-1;2023;295.03
2023-12-28;CUST-4637;small;PROD-699;product-segment-3;2023;60.75
2023-02-06;CUST-4473;small;PROD-908;product-segment-1;2023;97.0
2023-10-17;CUST-4972;large;PROD-840;product-segment-1;2023;868.35
2023-05-05;CUST-0979;medium;PROD-208;product-segment-3;2023;330.27
2023-03-24;CUST-8038;medium;PROD-774;product-segment-3;2023;275.97
2023-10-06;CUST-3348;medium;PROD-484;product-segment-2;2023;268.47
2023-01-25;CUST-8199;small;PROD-905;product-segment-2;2023;185.74
2023-08-02;CUST-3657;small;PROD-628;product-segment-3;2023;31.47
2023-08-05;CUST-7290;small;PROD-661;product-segment-1;2023;56.33
2023-09-28;CUST-8709;small;PROD-677;product-segment-1;2023;57.76
2023-10-09;CUST-8254;small;PROD-290;product-segment-1;2023;50.53
2023-06-03;CUST-6579;large;PROD-492;product-segment-3;2023;816.5
2023-05-02;CUST-6186;large;PROD-509;product-segment-3;2023;877.14
2023-02-08;CUST-8118;small;PROD-341;product-segment-3;2023;181.57
2023-07-02;CUST-3682;medium;PROD-912;product-segment-1;2023;213.21
2023-02-22;CUST-0889;medium;PROD-764;product-segment-2;2023;227.92
2023-02-07;CUST-1636;medium;PROD-794;product-segment-2;2023;385.52
2023-05-27;CUST-1851;medium;PROD-705;product-segment-3;2023;253.44
2023-04-24;CUST-7090;small;PROD-487;product-segment-1;2023;186.14
2023-07-25;CUST-6239;medium;PROD-471;product-segment-2;2023;347.31
2023-04-02;CUST-8247;large;PROD-972;product-segment-2;2023;679.88
2023-03-21;CUST-5154;small;PROD-351;product-segment-1;2023;152.29
2023-09-02;CUST-1051;small;PROD-389;product-segment-3;2023;37.35
2023-04-25;CUST-5448;medium;PROD-925;product-segment-1;2023;311.03
2023-09-04;CUST-5177;large;PROD-334;product-segment-2;2023;637.9
2023-05-06;CUST-6054;medium;PROD-941;product-segment-1;2023;267.62
2023-02-08;CUST-7158;small;PROD-739;product-segment-2;2023;152.11
2023-12-27;CUST-8710;small;PROD-316;product-segment-2;2023;180.71
2023-10-20;CUST-0005;large;PROD-640;product-segment-1;2023;728.9
2023-03-18;CUST-9277;medium;PROD-283;product-segment-3;2023;375.76
2023-04-13;CUST-9879;large;PROD-926;product-segment-3;2023;564.52
2023-02-23;CUST-7905;small;PROD-609;product-segment-3;2023;199.75
2023-07-21;CUST-0558;large;PROD-570;product-segment-2;2023;620.99
2023-08-16;CUST-0235;medium;PROD-910;product-segment-2;2023;315.99
2023-06-16;CUST-3846;small;PROD-554;product-segment-1;2023;19.8
2023-08-07;CUST-0223;medium;PROD-544;product-segment-3;2023;435.07
2023-10-05;CUST-3588;small;PROD-745;product-segment-1;2023;56.99
2023-02-07;CUST-3652;medium;PROD-958;product-segment-3;2023;341.36
2023-04-18;CUST-6560;medium;PROD-876;product-segment-3;2023;338.35
2023-01-28;CUST-9780;small;PROD-435;product-segment-2;2023;50.15
2023-08-08;CUST-5929;small;PROD-636;product-segment-3;2023;112.53
2023-06-21;CUST-6288;large;PROD-724;product-segment-3;2023;773.82
2023-01-01;CUST-7210;small;PROD-455;product-segment-2;2023;198.88
2023-11-10;CUST-6396;large;PROD-311;product-segment-2;2023;645.44
2023-04-13;CUST-9690;small;PROD-684;product-segment-2;2023;63.23
2023-08-25;CUST-3891;large;PROD-225;product-segment-3;2023;507.5
2023-04-07;CUST-8846;large;PROD-948;product-segment-3;2023;720.09
2023-05-24;CUST-4523;large;PROD-626;product-segment-3;2023;662.67
2023-03-24;CUST-5746;medium;PROD-200;product-segment-1;2023;424.81
2023-10-07;CUST-9396;medium;PROD-450;product-segment-1;2023;427.55
2023-02-11;CUST-1194;medium;PROD-251;product-segment-1;2023;217.96
2023-06-01;CUST-3683;medium;PROD-658;product-segment-1;2023;397.29
2023-05-09;CUST-6618;large;PROD-845;product-segment-2;2023;937.67
2023-03-18;CUST-9852;medium;PROD-967;product-segment-3;2023;404.45
2023-09-10;CUST-5816;small;PROD-443;product-segment-1;2023;79.58
2023-08-05;CUST-1726;large;PROD-290;product-segment-2;2023;802.88
2023-11-23;CUST-4732;medium;PROD-566;product-segment-3;2023;294.49
2023-12-05;CUST-0098;small;PROD-764;product-segment-2;2023;161.38
2023-11-02;CUST-2549;large;PROD-646;product-segment-3;2023;706.22
2023-07-13;CUST-5787;medium;PROD-262;product-segment-1;2023;314.8
2023-09-21;CUST-3444;small;PROD-621;product-segment-1;2023;115.59
2023-12-21;CUST-4920;medium;PROD-250;product-segment-3;2023;376.34
2023-07-27;CUST-9880;small;PROD-259;product-segment-2;2023;71.09
2023-02-25;CUST-5032;medium;PROD-954;product-segment-3;2023;257.45
2023-12-07;CUST-2034;small;PROD-890;product-segment-3;2023;196.18
2023-06-08;CUST-7559;small;PROD-480;product-segment-1;2023;50.18
2023-09-05;CUST-0400;large;PROD-822;product-segment-1;2023;622.7
2023-09-23;CUST-7390;large;PROD-853;product-segment-1;2023;547.42
2023-02-16;CUST-4802;medium;PROD-397;product-segment-1;2023;435.99
2023-05-27;CUST-9715;small;PROD-965;product-segment-2;2023;7.05
2023-05-25;CUST-1239;large;PROD-432;product-segment-3;2023;961.82
2023-06-10;CUST-6942;medium;PROD-491;product-segment-3;2023;383.98
2023-01-01;CUST-8607;large;PROD-895;product-segment-3;2023;934.58
2023-12-18;CUST-0651;large;PROD-200;product-segment-1;2023;999.39
2023-02-17;CUST-2251;medium;PROD-703;product-segment-1;2023;467.4
2023-10-10;CUST-7792;large;PROD-861;product-segment-3;2023;571.95
2023-08-14;CUST-5736;large;PROD-123;product-segment-2;2023;808.58
2023-11-13;CUST-9986;medium;PROD-502;product-segment-2;2023;412.99
2023-11-03;CUST-8744;small;PROD-549;product-segment-1;2023;28.78
2023-10-11;CUST-2413;large;PROD-392;product-segment-2;2023;741.57
2023-01-20;CUST-1708;medium;PROD-282;product-segment-3;2023;455.24
2023-03-25;CUST-8804;large;PROD-116;product-segment-2;2023;927.48
2023-07-02;CUST-4974;large;PROD-836;product-segment-3;2023;757.28
2023-03-09;CUST-2838;large;PROD-513;product-segment-2;2023;545.32
2023-01-13;CUST-9659;small;PROD-765;product-segment-2;2023;156.24
2023-06-19;CUST-6866;small;PROD-592;product-segment-3;2023;181.55
2023-05-20;CUST-8700;small;PROD-468;product-segment-3;2023;111.44
2023-01-24;CUST-9596;medium;PROD-973;product-segment-2;2023;298.22
2023-05-02;CUST-2173;small;PROD-405;product-segment-3;2023;87.69
2023-01-26;CUST-9999;large;PROD-342;product-segment-2;2023;888.51
2023-07-24;CUST-2299;large;PROD-370;product-segment-3;2023;653.72
2023-01-24;CUST-1818;large;PROD-385;product-segment-2;2023;946.25
2023-07-03;CUST-5928;small;PROD-390;product-segment-1;2023;121.96
2023-01-01;CUST-1094;small;PROD-379;product-segment-2;2023;49.51
2023-11-22;CUST-2570;large;PROD-185;product-segment-1;2023;573.22
2023-02-24;CUST-1657;large;PROD-811;product-segment-2;2023;835.52
2023-02-14;CUST-5812;large;PROD-417;product-segment-1;2023;848.09
2023-05-11;CUST-4414;medium;PROD-668;product-segment-3;2023;417.04
2023-01-28;CUST-2669;medium;PROD-610;product-segment-2;2023;250.03
2023-10-08;CUST-2962;small;PROD-710;product-segment-1;2023;112.57
2023-08-07;CUST-7957;large;PROD-843;product-segment-2;2023;523.94
2023-09-21;CUST-2903;large;PROD-696;product-segment-3;2023;635.04
2023-09-11;CUST-0864;small;PROD-932;product-segment-1;2023;195.64
2023-08-04;CUST-4052;small;PROD-413;product-segment-2;2023;137.31
2023-08-26;CUST-6643;large;PROD-494;product-segment-2;2023;696.64
2023-03-17;CUST-2735;small;PROD-459;product-segment-1;2023;119.92
2023-04-02;CUST-0900;small;PROD-737;product-segment-3;2023;95.99
2023-08-04;CUST-8908;medium;PROD-324;product-segment-2;2023;313.76
2023-02-20;CUST-5830;medium;PROD-267;product-segment-2;2023;453.59
2023-01-27;CUST-9786;large;PROD-541;product-segment-1;2023;773.11
2023-05-17;CUST-1345;large;PROD-797;product-segment-1;2023;899.33
2023-12-16;CUST-6520;medium;PROD-594;product-segment-2;2023;499.74
2023-01-26;CUST-9648;large;PROD-773;product-segment-1;2023;852.59
2023-05-08;CUST-0977;large;PROD-779;product-segment-3;2023;716.59
2023-07-03;CUST-3931;small;PROD-249;product-segment-2;2023;116.08
2023-09-09;CUST-7964;medium;PROD-636;product-segment-2;2023;488.44
2023-12-22;CUST-1658;large;PROD-914;product-segment-2;2023;963.99
2023-03-01;CUST-8522;small;PROD-513;product-segment-2;2023;193.66
2023-03-06;CUST-8301;large;PROD-847;product-segment-3;2023;567.04
2023-11-02;CUST-6209;large;PROD-215;product-segment-2;2023;974.24
2023-07-03;CUST-2630;medium;PROD-958;product-segment-2;2023;274.61
2023-03-20;CUST-4744;small;PROD-897;product-segment-1;2023;184.85
2023-07-08;CUST-6068;small;PROD-424;product-segment-3;2023;158.85
2023-11-16;CUST-4497;medium;PROD-907;product-segment-2;2023;256.95
2023-12-25;CUST-8275;medium;PROD-418;product-segment-3;2023;322.1
2023-01-05;CUST-8359;large;PROD-907;product-segment-3;2023;963.17
2023-09-21;CUST-9355;large;PROD-973;product-segment-1;2023;831.74
2023-03-28;CUST-2909;medium;PROD-370;product-segment-2;2023;261.53
2023-10-25;CUST-7296;medium;PROD-833;product-segment-1;2023;388.41
2023-04-09;CUST-1578;large;PROD-519;product-segment-3;2023;846.24
2023-09-04;CUST-6329;small;PROD-630;product-segment-3;2023;47.79
2023-08-22;CUST-7160;medium;PROD-402;product-segment-1;2023;490.46
2023-11-26;CUST-1471;small;PROD-935;product-segment-3;2023;27.4
2023-06-24;CUST-6716;large;PROD-160;product-segment-1;2023;618.49
2023-09-11;CUST-7704;medium;PROD-766;product-segment-1;2023;385.63
2023-01-10;CUST-9442;medium;PROD-829;product-segment-1;2023;405.08
2023-09-28;CUST-0136;large;PROD-183;product-segment-2;2023;693.02
2023-10-13;CUST-3189;large;PROD-256;product-segment-2;2023;906.15
2023-08-26;CUST-1546;medium;PROD-302;product-segment-2;2023;386.3
2023-01-12;CUST-6444;medium;PROD-841;product-segment-1;2023;230.92
2023-12-26;CUST-2561;small;PROD-437;product-segment-1;2023;117.46
2023-08-06;CUST-1885;large;PROD-495;product-segment-3;2023;829.8
2023-01-18;CUST-7237;small;PROD-289;product-segment-2;2023;114.53
2023-03-03;CUST-0996;large;PROD-111;product-segment-1;2023;762.91
2023-12-18;CUST-7520;large;PROD-555;product-segment-3;2023;714.86
2023-07-02;CUST-3017;small;PROD-736;product-segment-1;2023;136.1
2023-10-20;CUST-3625;small;PROD-732;product-segment-3;2023;59.15
2023-02-02;CUST-8011;large;PROD-766;product-segment-1;2023;501.19
2023-06-18;CUST-9146;large;PROD-866;product-segment-1;2023;690.21
2023-08-15;CUST-0126;large;PROD-977;product-segment-1;2023;884.19
2023-07-23;CUST-7282;small;PROD-771;product-segment-3;2023;137.47
2023-02-10;CUST-3336;small;PROD-346;product-segment-1;2023;101.54
2023-09-09;CUST-6559;medium;PROD-806;product-segment-1;2023;200.06
2023-11-25;CUST-8117;medium;PROD-911;product-segment-2;2023;411.25
2023-10-22;CUST-5787;large;PROD-183;product-segment-1;2023;954.22
2023-10-21;CUST-4040;small;PROD-272;product-segment-2;2023;46.79
2023-02-15;CUST-1577;small;PROD-116;product-segment-3;2023;114.81
2023-06-23;CUST-9737;small;PROD-766;product-segment-1;2023;9.62
2023-10-06;CUST-2194;small;PROD-456;product-segment-2;2023;59.65
2023-03-27;CUST-8367;large;PROD-224;product-segment-3;2023;953.74
2023-09-21;CUST-8209;small;PROD-673;product-segment-2;2023;74.11
2023-02-19;CUST-6611;large;PROD-971;product-segment-1;2023;983.69
2023-12-03;CUST-8180;small;PROD-626;product-segment-3;2023;171.26
2023-11-03;CUST-8057;medium;PROD-170;product-segment-1;2023;347.68
2023-05-10;CUST-6057;small;PROD-392;product-segment-3;2023;158.87
2023-03-04;CUST-6508;medium;PROD-519;product-segment-2;2023;323.31
2023-12-02;CUST-8339;large;PROD-173;product-segment-1;2023;759.01
2023-03-13;CUST-5554;small;PROD-626;product-segment-3;2023;76.7
2023-02-12;CUST-5566;small;PROD-693;product-segment-1;2023;14.92
2023-02-22;CUST-2322;small;PROD-688;product-segment-2;2023;77.82
2023-08-07;CUST-9955;medium;PROD-106;product-segment-2;2023;219.37
2023-03-08;CUST-0443;medium;PROD-547;product-segment-3;2023;316.12
2023-05-10;CUST-1458;small;PROD-267;product-segment-2;2023;194.5
2023-07-07;CUST-3853;medium;PROD-849;product-segment-3;2023;499.97
2023-12-27;CUST-1563;large;PROD-925;product-segment-2;2023;686.65
2023-12-20;CUST-6050;large;PROD-139;product-segment-2;2023;945.85
2023-02-07;CUST-9417;large;PROD-451;product-segment-2;2023;697.8
2023-04-10;CUST-1067;large;PROD-224;product-segment-1;2023;666.84
2023-02-27;CUST-3076;large;PROD-664;product-segment-2;2023;972.44
2023-09-07;CUST-5651;medium;PROD-911;product-segment-1;2023;402.72
2023-02-17;CUST-4696;large;PROD-647;product-segment-3;2023;779.58
2023-07-07;CUST-7380;medium;PROD-351;product-segment-1;2023;206.83
2023-11-02;CUST-9324;large;PROD-111;product-segment-1;2023;842.19
2023-07-06;CUST-0775;large;PROD-889;product-segment-1;2023;962.41
2023-11-22;CUST-3036;medium;PROD-146;product-segment-3;2023;392.81
2023-03-26;CUST-6819;medium;PROD-223;product-segment-3;2023;214.07
2023-01-13;CUST-7990;large;PROD-690;product-segment-1;2023;740.35
2023-08-10;CUST-8267;small;PROD-142;product-segment-3;2023;69.79
2023-03-21;CUST-3785;medium;PROD-955;product-segment-1;2023;427.96
2023-11-22;CUST-3139;large;PROD-401;product-segment-1;2023;751.86
2023-05-21;CUST-6186;medium;PROD-666;product-segment-3;2023;406.18
2023-05-24;CUST-7602;medium;PROD-103;product-segment-3;2023;437.35
2023-03-04;CUST-2430;large;PROD-227;product-segment-1;2023;823.61
2023-09-04;CUST-9936;small;PROD-685;product-segment-2;2023;144.2
2023-02-16;CUST-9994;small;PROD-750;product-segment-3;2023;121.47
2023-06-17;CUST-9644;small;PROD-265;product-segment-2;2023;22.12
2023-09-04;CUST-5107;medium;PROD-802;product-segment-1;2023;311.51
2023-12-10;CUST-4398;large;PROD-541;product-segment-3;2023;912.61
2023-01-06;CUST-2653;small;PROD-632;product-segment-1;2023;55.61
2023-01-11;CUST-2131;medium;PROD-285;product-segment-1;2023;249.78
2023-06-13;CUST-3588;medium;PROD-994;product-segment-3;2023;413.02
2023-07-27;CUST-6002;large;PROD-293;product-segment-1;2023;986.9
2023-01-20;CUST-1871;large;PROD-724;product-segment-2;2023;919.14
2023-11-19;CUST-4333;small;PROD-391;product-segment-1;2023;35.13
2023-03-03;CUST-1112;medium;PROD-840;product-segment-1;2023;267.89
2023-09-04;CUST-3447;medium;PROD-480;product-segment-1;2023;311.26
2023-12-07;CUST-3033;large;PROD-720;product-segment-1;2023;901.32
2023-05-27;CUST-5892;small;PROD-229;product-segment-1;2023;177.24
2023-12-01;CUST-2956;large;PROD-394;product-segment-1;2023;987.97
2023-08-20;CUST-5597;small;PROD-760;product-segment-3;2023;135.89
2023-05-24;CUST-4055;large;PROD-773;product-segment-1;2023;720.34
2023-10-15;CUST-7515;medium;PROD-521;product-segment-3;2023;235.02
2023-12-12;CUST-4694;large;PROD-104;product-segment-2;2023;717.63
2023-04-04;CUST-8216;medium;PROD-766;product-segment-1;2023;260.18
2023-03-25;CUST-8504;large;PROD-557;product-segment-2;2023;604.45
2023-03-08;CUST-5394;small;PROD-443;product-segment-3;2023;45.17
2023-01-15;CUST-3806;small;PROD-183;product-segment-2;2023;51.66
2023-12-15;CUST-0657;small;PROD-304;product-segment-1;2023;116.6
2023-09-06;CUST-2820;small;PROD-974;product-segment-3;2023;128.91
2023-05-13;CUST-4971;medium;PROD-337;product-segment-3;2023;323.19
2023-05-03;CUST-7876;large;PROD-685;product-segment-1;2023;949.86
2023-07-23;CUST-0635;large;PROD-122;product-segment-1;2023;636.08
2023-03-21;CUST-4729;small;PROD-207;product-segment-1;2023;188.95
2023-03-08;CUST-8926;small;PROD-162;product-segment-3;2023;169.23
2023-02-06;CUST-9713;large;PROD-516;product-segment-1;2023;563.28
2023-02-26;CUST-0845;small;PROD-659;product-segment-3;2023;48.97
2023-06-16;CUST-5041;large;PROD-401;product-segment-1;2023;975.06
2023-06-26;CUST-0591;small;PROD-531;product-segment-2;2023;153.29
2023-06-09;CUST-4056;small;PROD-711;product-segment-1;2023;80.47
2023-08-23;CUST-1817;small;PROD-977;product-segment-3;2023;126.97
2023-05-17;CUST-4008;medium;PROD-419;product-segment-2;2023;302.91
2023-04-25;CUST-0767;medium;PROD-450;product-segment-2;2023;348.23
2023-12-02;CUST-5655;large;PROD-584;product-segment-3;2023;989.49
2023-07-06;CUST-7149;medium;PROD-411;product-segment-2;2023;227.58
2023-10-13;CUST-5744;large;PROD-811;product-segment-2;2023;737.62
2023-08-16;CUST-8067;large;PROD-857;product-segment-1;2023;747.26
2023-11-28;CUST-6009;medium;PROD-823;product-segment-1;2023;395.68
2023-02-26;CUST-7239;medium;PROD-791;product-segment-3;2023;391.37
2023-01-04;CUST-4049;medium;PROD-359;product-segment-1;2023;442.66
2023-10-23;CUST-2807;large;PROD-887;product-segment-2;2023;760.15
2023-01-18;CUST-8193;small;PROD-703;product-segment-1;2023;97.51
2023-12-11;CUST-0026;medium;PROD-830;product-segment-1;2023;388.59
2023-01-25;CUST-8631;small;PROD-848;product-segment-3;2023;114.08
2023-12-11;CUST-8892;large;PROD-734;product-segment-1;2023;573.44
2023-01-23;CUST-3465;large;PROD-788;product-segment-2;2023;971.14
2023-03-01;CUST-3436;large;PROD-162;product-segment-2;2023;893.23
2023-01-14;CUST-4543;small;PROD-965;product-segment-1;2023;94.22
2023-11-11;CUST-5541;medium;PROD-812;product-segment-3;2023;399.67
2023-05-03;CUST-1371;small;PROD-658;product-segment-1;2023;165.52
2023-03-01;CUST-2334;large;PROD-455;product-segment-3;2023;598.08
2023-03-22;CUST-0891;small;PROD-539;product-segment-2;2023;45.33
2023-09-14;CUST-7723;small;PROD-824;product-segment-2;2023;80.02
2023-05-25;CUST-8117;large;PROD-614;product-segment-3;2023;822.33
2023-03-03;CUST-4228;large;PROD-880;product-segment-2;2023;862.97
2023-01-27;CUST-1647;medium;PROD-512;product-segment-2;2023;395.27
2023-02-26;CUST-1988;large;PROD-177;product-segment-2;2023;668.8
2023-09-18;CUST-4513;small;PROD-527;product-segment-1;2023;39.39
2023-05-16;CUST-7062;medium;PROD-623;product-segment-1;2023;402.2
2023-07-21;CUST-1367;small;PROD-783;product-segment-2;2023;115.83
2023-12-06;CUST-6291;small;PROD-525;product-segment-3;2023;181.22
2023-02-05;CUST-4342;large;PROD-402;product-segment-3;2023;810.59
2023-12-08;CUST-4615;large;PROD-703;product-segment-1;2023;602.64
2023-06-15;CUST-7784;medium;PROD-225;product-segment-1;2023;462.3
2023-06-13;CUST-5045;large;PROD-514;product-segment-3;2023;747.46
2023-01-18;CUST-3582;small;PROD-432;product-segment-3;2023;69.8
2023-06-17;CUST-4162;large;PROD-846;product-segment-2;2023;869.46
2023-11-02;CUST-8520;small;PROD-687;product-segment-3;2023;25.75
2023-03-25;CUST-6456;large;PROD-418;product-segment-2;2023;635.81
2023-08-15;CUST-0841;large;PROD-326;product-segment-3;2023;804.65
2023-07-02;CUST-5787;small;PROD-932;product-segment-3;2023;88.5
2023-01-19;CUST-6730;large;PROD-661;product-segment-1;2023;835.46
2023-06-19;CUST-2851;medium;PROD-485;product-segment-3;2023;424.87
2023-07-09;CUST-3436;large;PROD-336;product-segment-1;2023;711.61
2023-07-21;CUST-6878;large;PROD-171;product-segment-2;2023;705.38
2023-04-28;CUST-3551;small;PROD-673;product-segment-3;2023;186.85
2023-03-26;CUST-8175;large;PROD-281;product-segment-2;2023;833.45
2023-02-12;CUST-2847;large;PROD-647;product-segment-1;2023;887.85
2023-12-19;CUST-8001;large;PROD-633;product-segment-1;2023;600.99
2023-03-23;CUST-9966;medium;PROD-873;product-segment-3;2023;302.56
2023-12-24;CUST-4241;small;PROD-565;product-segment-3;2023;178.63
2023-11-27;CUST-0008;medium;PROD-111;product-segment-1;2023;419.97
2023-01-17;CUST-0376;medium;PROD-329;product-segment-3;2023;459.27
2023-06-16;CUST-7077;small;PROD-942;product-segment-3;2023;187.06
2023-07-21;CUST-1467;small;PROD-534;product-segment-1;2023;171.15
